frame_num,tracking_timestamp_us,x,y
97,6068305292,764.2443617051331,984.1432319865027
98,6068405276,777.6310837742496,1012.4850829314785
99,6068505260,779.988451717248,865.0637940254618
100,6068605244,766.7743046444135,1022.4834164942197
101,6068705228,723.8438951410258,1024.9729437462888
102,6068805212,746.2734154689844,1068.5409604872261
103,6068905196,754.7738274406714,1074.323845876525
104,6069005180,726.9842446829888,822.629126959941
105,6069105164,697.3475787612273,946.3382927703484
106,6069205148,817.9736804858517,887.9856224910487
107,6069305132,788.5911993952789,994.1815226050335
108,6069405116,815.9743144971985,985.7628792497355
109,6069505100,865.1689743074058,801.9193697356488
110,6069605084,904.415775082112,785.3879405680497
111,6069705068,836.2816357403433,789.363333694439
112,6069805052,844.541748847217,802.4299471569734
113,6069905036,958.7273813557703,814.0971888268102
114,6070005020,1014.1835836867839,696.2952401110389
115,6070105004,879.3640181998521,662.6616442795057
116,6070204988,880.6978371684235,669.2792002668067
117,6070304972,819.6858460797655,637.7113851857983
118,6070404956,1250.4860624809623,669.2325757631963
119,6070504940,1139.0533889326864,714.5479136142691
120,6070604924,1069.0665577761674,700.090202634867
121,6070704908,1028.1081387920995,701.8096851457864
122,6070804892,941.0670034896054,710.2559176110612
123,6070904876,914.9584252808808,706.8457190806782
124,6071004860,905.2514417472078,709.0224056379083
125,6071104844,942.6853527016034,730.1167945153038
126,6071204828,898.7106224219783,772.4082838544165
127,6071304812,797.962058487418,787.855796938739
128,6071404796,907.5328653778976,727.2751828869948
129,6071504780,969.7883219725848,733.8498296978457
130,6071604764,845.4175173010515,725.9129704099379
131,6071704748,866.3071567738654,732.9563752584842
132,6071804732,853.0385577471785,740.9290853204698
133,6071904716,859.1282469903455,730.169302622798
134,6072004700,874.914937916675,755.6020670179064
135,6072104684,791.9832960202882,672.2617648150584
136,6072204668,823.8203981666551,670.566068577285
137,6072304652,845.9279958347607,718.4675723215876
138,6072404636,876.6273092128974,745.6071888823395
139,6072504620,923.1837085022556,757.2341475471724
140,6072604604,719.7032739437992,753.9136582012294
141,6072704588,664.5108679834356,807.4654868634096
142,6072804572,742.6997189274246,820.2814605612124
143,6072904556,670.8922946548761,910.0856287190157
144,6073004540,730.3188010653541,917.9531435513485
145,6073104524,743.8827945265272,918.3662115645444
146,6073204508,635.7045543616624,909.1821766196999
147,6073304492,627.7235730065817,918.2165180208694
148,6073404476,641.3133819128237,911.7789966646875
149,6073504460,661.5051047201039,909.6642020268417
150,6073604444,672.931559344752,918.5967736542044
151,6073704428,693.6652196578665,907.3891687955206
152,6073804412,691.6861711732433,913.0515494483305
153,6073904396,698.084281626823,900.4320659578716
154,6074004380,714.6014229374416,867.7966840312532
155,6074104364,766.6842913515817,761.011137702339
156,6074204348,802.1511167722313,832.0849541442647
157,6074304332,745.780125807522,832.8471104233847
158,6074404316,754.4596243438776,848.6873718958507
159,6074504300,813.990600751381,737.5808748513068
160,6074604284,876.7970877827465,719.8100928930824
161,6074704268,925.1307549976566,722.0609662573435
162,6074804252,659.4472412243309,653.7171676340158
163,6074904236,709.6157726123699,694.3889151051965
164,6075004220,798.9166301820298,644.4547235189043
165,6075104204,926.0973085360495,657.8493001757848
166,6075204188,862.784374890952,650.5543220692391
167,6075304172,664.3536154854952,556.2170302663898
168,6075404156,645.281124986691,582.6007398659674
169,6075504140,787.1355281311728,556.2558505267314
170,6075604124,938.6715124627424,544.2762724224247
171,6075704108,900.3007289248046,490.94387378495986
172,6075804092,809.4639813243973,635.6622106364507
173,6075904076,755.2182860639231,823.3603954050564
174,6076004060,775.4303582954578,794.2782118021802
175,6076104044,687.1627181313735,855.3527287373917
176,6076204028,682.6969446021446,844.0787350301063
177,6076304012,678.7783841314406,833.827164326345
178,6076403996,690.2329324398358,865.0300129530124
179,6076503980,693.0462818431145,879.9689226602395
180,6076603964,687.6740263557793,867.387696179388
181,6076703948,682.1273381908318,841.4571274807959
182,6076803932,681.241334346873,851.8467474750545
183,6076903916,637.4928480188709,879.8803296281322
184,6077003900,621.6335976267087,871.4421041387495
185,6077103884,615.4748240493378,855.5189508190185
186,6077203868,610.2615566599468,846.1691319849191
187,6077303852,610.6587637719095,839.5628139965212
188,6077403836,626.4200044666197,850.0280728347764
189,6077503820,624.2411948631275,865.8651289448736
190,6077603804,622.4352095504776,855.5043071971346
191,6077703788,628.33907558946,838.5137518134088
192,6077803772,628.3484373724135,839.1355501488156
193,6077903756,631.2653881506402,843.5750605248688
194,6078003740,634.1122651140921,868.0441451690082
195,6078103724,637.20742957019,842.2396163197415
196,6078203708,632.2537231106445,809.7543263415795
197,6078303692,636.0956601718055,803.5196174567509
198,6078403676,647.3461916101775,796.1250097171726
199,6078503660,656.8510181174969,813.3720605208548
200,6078603644,669.2370658231532,827.0653176672272
201,6078703628,659.8894009282332,942.0328429573829
202,6078803612,789.1271278091679,869.3830389749594
203,6078903596,772.9295567252585,861.4914267746746
204,6079003580,741.4296874024906,1011.7311483271792
205,6079103564,732.8100519480113,1045.2149896682856
206,6079203548,726.8180634772492,1002.281099811436
207,6079303532,698.0674524990791,827.7165274283459
208,6079403516,707.7114841504795,871.5196965234798
209,6079503500,698.3268884880814,844.764581626403
210,6079603484,694.2007902290845,988.6738219745005
211,6079703468,698.3314083234562,969.9128658139275
212,6079803452,689.0174033809527,879.5514205984678
213,6079903436,835.2604193642305,905.5749533394783
214,6080003420,836.2570809373764,929.8772260524389
215,6080103404,830.3846273310064,859.7314704347676
216,6080203388,767.5871473849887,829.9798761755944
217,6080303372,779.5592794984801,902.0497552847808
218,6080403356,738.3738192831939,859.0515387096466
219,6080503340,682.4608172091846,855.3448827182447
220,6080603324,776.3178053637564,878.9472017067892
221,6080703308,723.427952772758,1010.10593926274
222,6080803292,707.8687019590681,965.1475206234697
223,6080903276,721.352178100048,821.0840311612101
224,6081003260,700.3628341292801,789.514974639902
225,6081103244,724.9074182781404,899.2857573431963
226,6081203228,724.0663892107167,932.503810080971
227,6081303212,691.8711676507494,985.2221055077541
228,6081403196,718.281939007083,845.752493297841
229,6081503180,693.4134036534684,818.6511689862556
230,6081603164,693.5563352576946,844.4853923812344
231,6081703148,716.5694671150598,909.0958768453012
232,6081803132,710.6309462909163,984.4143200552766
233,6081903116,689.6509489489931,857.103356640557
234,6082003100,726.7254656925613,832.6768662782541
235,6082103084,715.6068242224836,820.9617827650372
236,6082203068,727.8931481892262,851.4379073921009
237,6082303052,711.1108539973886,989.5632167873555
238,6082403036,692.8117853611617,900.3242850474913
239,6082503020,723.5894181333293,976.4966692279945
240,6082603004,738.7546283023827,874.2990588250852
241,6082702988,713.2882383510666,910.775577296577
242,6082802972,700.5781919805582,873.1473666267003
243,6082902956,705.222951338618,893.5365111244294
244,6083002940,719.4129459815895,830.0717239904352
245,6083102924,731.3735914643808,929.2384909454422
246,6083202908,698.7719572844857,898.9082714248875
247,6083302892,706.1479945859335,933.0207039783705
248,6083402876,707.6490445110627,891.0512173556576
249,6083502860,726.9868840917261,929.8711239515557
250,6083602844,663.0656846793703,918.6241925798814
251,6083702828,672.049634520817,790.4128358877447
252,6083802812,725.7457895589863,933.4615349355721
253,6083902796,699.6104632949014,909.3967349050824
254,6084002780,731.2932090685418,912.2848160832705
255,6084102764,761.6972321097176,873.7976718508935
256,6084202748,776.9534336315221,903.1725105421208
257,6084302732,790.5418678810081,939.6827893236659
258,6084402716,872.0567944854005,970.995771001463
259,6084502700,851.3186324900221,958.5424837093285
260,6084602684,844.8410828177275,963.047972379476
261,6084702668,846.080605102236,965.4827008376602
262,6084802652,772.071593589957,923.9970271639239
263,6084902636,767.3664918653288,920.8417595772642
264,6085002620,773.9021292937746,928.8381962606063
265,6085102604,771.1513355729078,886.6820462928235
266,6085202588,782.5259337561132,900.3998665761667
267,6085302572,772.1263269389425,871.144618314761
268,6085402556,584.8720697471952,943.5069683328807
269,6085502540,639.9819100783594,963.1761967551015
270,6085602524,660.6201464366225,946.962175512248
271,6085702508,693.5425686075267,947.4699326615944
272,6085802492,715.2928781716604,947.7518982384086
273,6085902476,724.4351579663801,956.6424009892905
274,6086002460,741.2534887733376,945.3013661252076
275,6086102444,764.5567145344731,952.5269796483228
276,6086202428,801.512921114506,953.5112971637828
277,6086302412,854.7270339108079,925.2589000388546
278,6086402396,450.3570640659656,872.9761123035149
279,6086502380,302.5549252779747,806.0779060952899
280,6086602364,558.4084641154639,761.8047104865683
281,6086702348,504.0591412337077,772.6582804769024
282,6086802332,481.5169110099117,782.1234337028995
283,6086902316,693.0636441174496,706.1455810323737
284,6087002300,613.3638505709099,809.3707978448231
285,6087102284,599.7025672017917,783.9562220105969
286,6087202268,598.374488226012,742.2928044684227
287,6087302252,600.2331827581517,740.7065402076241
288,6087402236,870.6884987656579,731.1544590697916
289,6087502220,1020.161709369868,837.66877309052
290,6087602204,1230.2413135770516,847.6943352554395
291,6087702188,1212.5118434205897,879.1093068159573
292,6087802172,1122.1780912144152,1003.1088663384611
293,6087902156,930.5277816544965,1016.644112908728
294,6088002140,812.9769028466413,994.422198139961
295,6088102124,852.6414227720816,894.5022745011071
296,6088202108,863.027285657583,932.5475639889963
297,6088302092,830.8289967914984,891.5666279818288
298,6088402076,680.5766773723598,982.3823556384039
299,6088502060,661.1961120711094,985.1015395709933
300,6088602044,662.8076055384591,1011.380368380122
301,6088702028,663.5662822177961,1016.2646311352073
302,6088802012,676.7511132717816,1018.276994210401
303,6088901996,701.3598761102089,871.466126189497
304,6089001980,683.7993297509714,600.9042930429821
305,6089101964,699.2284062559564,658.0958554503941
306,6089201948,691.2388397217745,667.3413931270022
307,6089301932,584.5972970924976,318.39240848310493
308,6089401916,595.2911332764431,331.49476922012406
309,6089501900,589.9973863990601,329.1110052329334
310,6089601884,571.5339064882237,455.72194733407025
311,6089701868,953.1558796749459,641.2845963822749
312,6089801852,951.9817816855468,649.3620570734944
313,6089901836,911.9279584582894,634.7230198326862
314,6090001820,893.6462948017381,629.2462316651847
315,6090101804,868.5770046288958,631.9799423745765
316,6090201788,817.496751866658,627.3932606280861
317,6090301772,811.686758136094,626.4439849082444
318,6090401756,811.741281372758,618.216893816518
319,6090501740,813.8756675879051,603.6114365151964
320,6090601724,810.1419464331066,651.7103282580927
321,6090701708,719.9600508274133,774.0974695467129
322,6090801692,733.3832466194888,848.6211703590259
323,6090901676,740.2647453998165,840.9669292475543
324,6091001660,753.5320653470061,817.74913800434
325,6091101644,763.5862790011138,791.98850511258
326,6091201628,764.421092352386,760.5471508206007
327,6091301612,762.4517973458005,800.4673943565833
328,6091401596,722.8614917594268,820.9945610207211
329,6091501580,699.6107483041809,798.2881732890373
330,6091601564,695.0638374614565,796.9737135896979
331,6091701548,849.9195402335613,801.2844717773316
332,6091801532,817.6676897166273,825.1894473101025
333,6091901516,809.5830003202666,832.1782664116566
334,6092001500,812.559699956221,838.4158184419935
335,6092101484,829.5662114656583,827.5178553559601
336,6092201468,811.2073317576122,793.9016743546972
337,6092301452,831.4224366709028,789.7609112127961
338,6092401436,869.2786469879745,809.2096261855702
339,6092501420,748.9740320317917,821.8820946838009
340,6092601404,766.7986519860328,794.9376383819942
341,6092701388,751.8580079318194,783.111828180283
342,6092801372,724.8178655737032,775.7412161592318
343,6092901356,955.0767695779809,841.1448274311872
344,6093001340,916.7619850604938,838.207863142139
345,6093101324,926.5499203202486,833.1000534413474
346,6093201308,811.4431205768204,792.8430883602186
347,6093301292,808.968351743569,774.2728257349659
348,6093401276,783.3293543431157,823.2920313122117
349,6093501260,884.0369295124232,827.3303014783645
350,6093601244,915.4854633102323,784.0689202115751
351,6093701228,691.2700704224656,948.4048485192941
352,6093801212,765.4567264279895,1057.5549886072167
353,6093901196,732.9771509257645,1067.2393200461902
354,6094001180,715.856155509722,982.042385656143
355,6094101164,718.8703100570832,1017.645925593489
356,6094201148,731.9786884498706,868.2492883675106
357,6094301132,754.5710103307001,837.4427418730967
358,6094401116,691.8502884651912,811.814642775217
359,6094501100,689.3713494589259,864.6226409502225
360,6094601084,705.970398930528,878.3877597786374
361,6094701068,702.2292750578956,847.7879748616592
362,6094801052,719.6121749602058,849.7800855184244
363,6094901036,696.6357572068133,835.9583644177447
364,6095001020,678.7027923074957,829.4024819640234
365,6095101004,753.6938473261434,966.7715123227815
366,6095200988,707.4361803447499,860.6387857131698
367,6095300972,753.9162489722629,830.091075521812
368,6095400956,741.9499735304437,898.398705911465
369,6095500940,731.741435839295,842.2893664717792
370,6095600924,759.6053328995882,893.2723888833539
371,6095700908,746.8875326440469,930.7863199082034
372,6095800892,777.3646258318947,948.8984940920386
373,6095900876,788.4360896279245,910.292219415405
374,6096000860,781.0508705573475,890.6175990218275
375,6096100844,751.5404552598475,1019.3623873898053
376,6096200828,741.8124039411057,1043.73668474524
377,6096300812,777.8668636317304,863.015671629991
378,6096400796,675.4096024841389,949.173068925435
379,6096500780,672.8347876385559,946.0643086995524
380,6096600764,697.8230466107657,1001.0003956600824
381,6096700748,741.896457161811,990.4121626231628
382,6096800732,693.375266960614,951.0351006582698
383,6096900716,685.3773400919217,946.4472486243748
384,6097000700,548.0438692644564,1062.7788651183484
385,6097100684,536.2976644498301,1086.8545201681163
386,6097200668,493.37862284370146,1047.999476519518
387,6097300652,536.3492130006946,1023.9799509750753
388,6097400636,502.06867449749166,1002.8571377400924
389,6097500620,530.4206785516883,1009.1245074206875
390,6097600604,620.1809624068774,1010.637676625855
391,6097700588,698.8390761304022,999.0772248755429
392,6097800572,707.9188036251857,936.6532617745925
393,6097900556,596.6522876962892,971.6709397554246
394,6098000540,627.2923067034467,980.760007039426
395,6098100524,601.2230925588179,1039.0117835386513
396,6098200508,595.1432267879757,1046.2108961975928
397,6098300492,594.2812726987091,836.9565611315352
398,6098400476,663.5654096912216,978.4562853479449
399,6098500460,614.1428140432623,910.7623174737188
400,6098600444,627.6775057742735,968.7909098590858
401,6098700428,615.970586195548,981.8021039007257
402,6098800412,628.0906774333797,973.6644840756339
403,6098900396,617.6168875586518,978.9978070456852
404,6099000380,620.9965428079065,958.3087990905935
405,6099100364,712.1062561605185,901.356600755234
406,6099200348,694.5164962936697,903.2456547758063
407,6099300332,681.849454991539,883.7733997987016
408,6099400316,667.4274126970479,873.9936911764363
409,6099500300,670.8379651458081,865.9090662266624
410,6099600284,694.1073887008641,918.0494637950962
411,6099700268,683.8405759707622,932.1178916987997
412,6099800252,685.4067679050411,922.3544028187815
413,6099900236,680.3610332780154,932.5819501112117
414,6100000220,660.1364573708936,901.1815096590108
415,6100100204,668.465257357875,945.9552117256713
416,6100200188,656.3955174746883,938.5989688337572
417,6100300172,653.2322210181892,891.9068481800884
418,6100400156,632.7908127492266,943.5557183719447
419,6100500140,624.0566543270719,914.8009737722639
420,6100600124,615.5892104793134,975.3351074061027
421,6100700108,766.8246221964434,893.2241924893555
422,6100800092,843.7790622512293,759.0667025157835
423,6100900076,1009.6807864634769,930.1598131920554
424,6101000060,866.1057180726295,958.331571376741
425,6101100044,860.9562547009125,951.2930561804967
426,6101200028,766.786128093112,987.9967759231824
427,6101300012,800.4495405649138,866.4166912455798
428,6101399996,773.9322438554743,828.0582538098296
429,6101499980,747.8664629317354,828.8278806340786
430,6101599964,748.3187188519997,835.5298993552536
431,6101699948,741.9672365440631,895.8304410833209
432,6101799932,840.4296547418547,852.3235874353695
433,6101899916,839.1657251999118,859.9533856301193
434,6101999900,769.494329068062,848.1106626362969
435,6102099884,743.6475367012628,877.4380742180572
436,6102199868,724.3545593951989,836.4799622400052
437,6102299852,724.1472035718776,824.2394587768886
438,6102399836,692.2500805527669,921.2253998408928
439,6102499820,675.6249661219849,837.3429603698008
440,6102599804,696.9124722386837,892.1753041238537
441,6102699788,681.6330743080588,868.0233357396568
442,6102799772,692.0576294644382,829.1832880295455
443,6102899756,717.1840713912611,947.0323844294207
444,6102999740,703.490377128188,783.8286606304961
445,6103099724,702.6653705487179,884.8217897747872
446,6103199708,691.0520823033213,931.519041553511
447,6103299692,706.1134948129168,803.720069272378
448,6103399676,754.2058191118252,854.2338566814548
449,6103499660,707.4907466582761,846.1816130332728
450,6103599644,689.9783679938805,881.9498718034451
451,6103699628,712.7612841166748,892.158242381104
452,6103799612,722.6962979951957,914.4321389708782
453,6103899596,723.2054637546686,928.7750269308622
454,6103999580,717.400870568666,894.7214780262574
455,6104099564,714.2855266713013,883.1976976054781
456,6104199548,702.0282665061766,869.8830104754788
457,6104299532,666.6264030681527,841.683818571982
458,6104399516,703.0403703569943,953.4258253520319
459,6104499500,694.7037847647235,929.1764715415056
460,6104599484,663.3455166675515,893.7933599107321
461,6104699468,668.9783950730566,927.462129963905
462,6104799452,666.100853189097,887.9619635505147
463,6104899436,707.57147467304,949.58051476028
464,6104999420,708.5216705959833,932.97052443301
465,6105099404,690.7369799744346,880.4537051871682
466,6105199388,652.5603990041254,943.2884054027859
467,6105299372,612.0027120014444,1041.1738535525692
468,6105399356,591.1393479896153,1011.8142355326107
469,6105499340,596.0760174917887,1005.6855501629618
470,6105599324,633.0289037754652,1014.6756131532532
471,6105699308,732.4937438890952,894.5094197490804
472,6105799292,815.3171381736312,970.348424779381
473,6105899276,811.8850348811865,935.3115632750419
474,6105999260,913.6281905043638,948.1200352871149
475,6106099244,900.6106008968133,956.875660052171
476,6106199228,835.2119013905224,531.9843960242483
477,6106299212,789.0255579690551,482.19552094462375
478,6106399196,754.9832533825962,550.8517987718251
479,6106499180,749.1116586549092,569.4501166303291
480,6106599164,843.9368944329595,563.5610902718488
481,6106699148,1062.576072050591,592.6827108946695
482,6106799132,1002.8001958434754,584.6529448457675
483,6106899116,813.0252962750512,934.5814460445919
484,6106999100,784.40095793855,1026.4286050380936
485,6107099084,777.971763516532,1001.9577442184047
486,6107199068,784.3120438839148,982.9856247372143
487,6107299052,788.0664913466911,1010.9518283200225
488,6107399036,797.4793618736844,965.877296282905
489,6107499020,686.6829854696531,962.9508843884909
490,6107599004,665.9545496366924,959.0681791928257
491,6107698988,667.1075947404101,573.6657866198141
492,6107798972,667.8917833379388,515.2522172160427
493,6107898956,678.4545929135647,470.9248738781183
494,6107998940,622.6445590222681,247.9995857878822
495,6108098924,613.0832093630808,307.5974935762298
496,6108198908,664.4537726151634,297.8065197699538
497,6108298892,616.9420032081225,357.32761867962824
498,6108398876,614.3117220568117,402.14563837612604
499,6108498860,573.7753635488867,518.5075458437651
500,6108598844,642.5751830155333,455.85163725897866
501,6108698828,632.2855206000643,498.7695130560626
502,6108798812,617.4698217101761,535.2646918010481
