frame_num,tracking_timestamp_us,x,y
249,540140441,714.4141160435823,417.4816497515141
250,540240425,744.2664285118362,433.4435605004552
251,540340409,780.5265522979502,405.7543437136663
252,540440393,850.6701540605768,400.9422599009013
253,540540377,952.8758353652015,408.5366590900949
254,540640361,1012.2933772149695,395.50084828462644
255,540740345,719.5179511148255,574.3138504244773
256,540840329,372.8744867609407,675.8658683543425
257,540940313,574.3723487226487,630.3375163012997
258,541040297,348.9783819277893,687.3330138941831
259,541140281,342.051202528173,690.6670038678733
260,541240265,446.7477760458469,696.5984918818568
261,541340249,508.2551095281192,696.8316127098619
262,541440233,577.1409633026116,670.0413959014742
263,541540217,610.6381133305694,669.0009061998221
264,541640201,702.1641384193105,919.1079964350525
265,541740185,701.6951435118341,905.7174868094164
266,541840169,701.082742032108,911.8554959571161
267,541940153,713.1558292191229,915.5255286431633
268,542040137,707.0845613962698,916.7356769162136
269,542140121,688.6080896999028,933.8655202016486
270,542240105,739.3599197400122,797.3057910540003
271,542340089,735.83949986078,821.3941104839579
272,542440073,735.5433419817452,831.0388865810336
273,542540057,740.6467289467212,835.9347933765057
274,542640041,747.7670552059595,835.5423634674809
275,542740025,739.2800821724583,864.9701460765061
276,542840009,733.3465065178304,867.5583524763331
277,542939993,733.1841002506944,866.2921960506718
278,543039977,729.3969500628962,857.0297633739174
279,543139961,732.4737775869235,858.1485450564328
280,543239945,738.3476099035445,857.1466293989614
281,543339929,734.316513381004,859.6000251246832
282,543439913,737.2961347028528,848.1384999419121
283,543539897,724.7278275569215,954.7317256360499
284,543639881,750.1277897712141,947.3343175436498
285,543739865,730.5488082386349,910.1778786876273
286,543839849,746.254399448022,798.7377491764676
287,543939833,750.7731732672843,787.0334857817569
288,544039817,755.8358061098127,794.145203990245
289,544139801,761.0312910483525,791.7757173580515
290,544239785,759.7661675940595,795.466449333535
291,544339769,772.515120478308,797.8405033521137
292,544439753,774.7634605914598,799.5017699803236
293,544539737,758.3365136372939,815.2236930759082
294,544639721,765.1206878941895,793.7121153138793
295,544739705,763.1714563325571,817.9107195178167
296,544839689,740.8722908106004,813.6082772876626
297,544939673,733.3667758226753,844.7141297514036
298,545039657,723.1395461730878,846.7765652565215
299,545139641,721.3930514830681,864.9658887180386
300,545239625,721.1500960473795,882.0658134940611
301,545339609,719.4801262674094,890.4086089896481
302,545439593,720.2100722945589,893.9648863808732
303,545539577,722.3073637278725,901.3480097908325
304,545639561,722.6030053213703,888.1003693029209
305,545739545,712.5957801961043,894.6037316043582
306,545839529,711.8746705279561,893.5132717584302
307,545939513,652.1947826614485,942.3714277606348
308,546039497,670.9591784959405,958.1161568867228
309,546139481,682.8424664244997,955.9720975717329
310,546239465,691.3956301129815,943.6438972732493
311,546339449,698.5310736545911,954.4199292616813
312,546439433,873.3395452728955,635.4675043907997
313,546539417,999.3509836351343,501.8895420513534
314,546639401,1005.435915572531,588.7797558331276
315,546739385,1222.061125087363,414.8317656167313
316,546839369,1136.7924936993081,437.4772221605434
317,546939353,1081.5217723041605,444.01079066271996
318,547039337,1048.7868067454294,453.0149372277315
319,547139321,985.660320030551,425.11182785075385
320,547239305,933.8506505492128,440.37153107072135
321,547339289,902.7328848766235,460.9265119320945
322,547439273,851.39218570046,483.9285229002278
323,547539257,952.7216366394407,434.7374748797631
324,547639241,914.8070299190337,450.38792002968734
325,547739225,881.3116936265087,440.6771897199241
326,547839209,904.9770676783082,450.268044058981
327,547939193,985.2802131264555,515.7429936007816
328,548039177,696.6357447813989,406.69330608904187
329,548139161,737.2794932406418,407.0838737271558
330,548239145,748.8911827958307,410.39071777138076
331,548339129,759.5011676682686,426.64286578338147
332,548439113,757.8139543166891,443.3051102541397
333,548539097,766.7020552324747,456.4829673174454
334,548639081,770.0043951413066,461.4088359567048
335,548739065,776.0198948942831,533.0162660358885
336,548839049,801.4941982039901,532.4649822780368
337,548939033,824.4151364884824,519.6279374074384
338,549039017,879.7474965603778,491.2505529756961
339,549139001,970.7684917796762,489.82382637988303
340,549238985,1043.0649136470788,452.01419067110027
341,549338969,1076.9379506950295,443.5711924334757
342,549438953,827.0579422181812,618.5293132456176
343,549538937,662.1844751670931,835.8032293236624
344,549638921,701.206240326233,854.9695345615432
345,549738905,816.6627036241089,956.3729192895045
346,549838889,880.2803855240177,954.3823590607583
347,549938873,934.5238843844274,1087.776757818342
348,550038857,967.8506516815287,1033.367556396203
349,550138841,868.4554361350799,1041.1982457114038
350,550238825,968.4929806501411,1078.305406728356
351,550338809,865.6333513899505,1040.0864157770716
352,550438793,849.5488791397578,1040.7854154291533
353,550538777,804.6543682666853,1046.3242041513524
354,550638761,779.6806627150874,1031.6029290325357
355,550738745,664.3708611748149,861.2164982419257
356,550838729,353.02485639333077,964.8657145987163
357,550938713,510.8051837223247,900.6276498216639
358,551038697,777.4171155909614,849.1330713351318
359,551138681,991.7604184534277,885.4225085451594
360,551238665,1025.9570850635298,918.076586518699
361,551338649,1066.19322704918,984.9356044382906
362,551438633,926.3190968873139,990.0207309461717
363,551538617,836.2910346819499,984.1200339522031
364,551638601,788.0437317760768,994.5725326948443
365,551738585,732.6214994026343,976.0237365279922
366,551838569,752.7614954462224,947.8742568773064
367,551938553,740.0368155911043,954.4158239103901
368,552038537,722.1248402598443,960.2561555002696
369,552138521,720.2866029977572,1006.4706124399858
370,552238505,714.9527565606757,992.0184426109693
371,552338489,750.8948131994157,965.1933211099686
372,552438473,778.2681050946043,972.9159452725958
373,552538457,698.3660560431888,868.0897501947845
374,552638441,419.12435699130174,780.8855580365888
375,552738425,394.97493253116045,809.7295322532182
376,552838409,530.5828322856553,803.0018759435744
377,552938393,513.0027036244073,684.2694537470036
378,553038377,589.5986086452051,677.8515695463374
379,553138361,628.5486742574268,735.6585598687948
380,553238345,582.8916491702794,908.1883597751178
381,553338329,628.393589731098,877.0903294700615
382,553438313,697.3769952567062,866.3469586133012
383,553538297,747.5431782442757,846.8617822368042
384,553638281,770.5530964514061,780.9840469598844
385,553738265,866.964693138421,830.6533846272446
386,553838249,747.5667703602454,858.0897127737787
387,553938233,789.2131221930551,810.6471304643297
388,554038217,668.50123142307,834.3137971423398
389,554138201,679.1293355006945,824.3116714693163
390,554238185,798.321406081886,935.9555561257654
391,554338169,690.6779999675921,1013.5982519685097
392,554438153,699.3495557633634,892.0478666726293
393,554538137,737.9077423318167,985.6019826195916
394,554638121,726.9093278124412,911.826839782704
395,554738105,746.0075647023299,997.0974917766741
396,554838089,726.9731877987799,1004.3152780628137
397,554938073,849.5212315420792,783.2130365074634
398,555038057,817.5054601069917,707.6455714023618
399,555138041,800.3068568748513,731.2160431269306
400,555238025,1075.1193278027085,692.3569611891746
401,555338009,968.1378520788062,640.9866413531356
402,555437993,887.854184415251,711.5644386661608
403,555537977,804.6282263223038,747.3155434546694
404,555637961,747.7022706477469,809.7003305158822
405,555737945,697.6005632433652,855.9623537926805
406,555837929,679.0695223128258,872.4063454396046
407,555937913,677.6803748889137,903.0326469839782
408,556037897,679.2370606576512,920.5279068687139
409,556137881,676.0354876341819,917.1443849728706
410,556237865,685.7154105604735,888.4026531251116
411,556337849,714.4383199861145,962.0718083078332
412,556437833,692.2633004199577,911.0226698722865
413,556537817,689.8817222290032,811.0476858311229
414,556637801,698.1248753964471,794.5334017613709
415,556737785,702.9166535805069,820.272918644242
416,556837769,698.8047932623764,824.2177018141734
417,556937753,677.0164346742953,853.1199177211504
418,557037737,687.4294838112654,879.7886528497312
419,557137721,694.3508666957489,900.7714298405235
420,557237705,711.1412857937227,916.373911053942
421,557337689,716.7599395251398,920.1799817416176
422,557437673,731.5375051671999,919.8263577623138
423,557537657,728.355886155141,907.0832487624549
424,557637641,691.0389644284741,885.5653174921448
425,557737625,946.7995336136141,816.6651433240073
426,557837609,1090.1101453324497,837.2042816672017
427,557937593,1195.539142428177,865.2816469383455
428,558037577,1158.5363738789347,826.3948369916659
429,558137561,971.9807325368286,785.225842350943
430,558237545,967.5371404643926,781.2333743120739
431,558337529,867.2924479015345,767.9574926706371
432,558437513,768.9996621616706,770.146129388169
433,558537497,776.6152954822161,811.6712571552482
434,558637481,546.4198249293775,706.3912464830545
435,558737465,599.9756688413654,731.8085544135647
436,558837449,645.3377395641317,694.9427987571657
437,558937433,348.4629917179875,848.0033808257944
438,559037417,390.84463593113423,848.5662487716774
439,559137401,552.875320907961,803.3105544100224
440,559237385,478.0257990924947,781.6562660659363
441,559337369,548.2742592330721,771.5901099397486
442,559437353,582.1448216379415,779.8369524938817
443,559537337,777.0741135449935,714.3985738228218
444,559637321,799.4352292367996,704.3994954620878
445,559737305,799.3677692861913,725.1351789042584
446,559837289,776.9269145871301,769.1300938385485
447,559937273,749.7882472204483,803.2465852608091
448,560037257,733.6941863355881,830.7224397268931
449,560137241,721.511487473804,851.1153256191914
450,560237225,731.7866075989083,868.1086215515825
451,560337209,735.3815517480134,880.3265780783423
452,560437193,744.0565037854499,880.6001967184059
453,560537177,754.0434405802891,882.8068229148399
454,560637161,760.8177786406641,877.5512422059561
455,560737145,731.600165812972,879.0968822408846
456,560837129,741.3450632829235,873.0025690481168
457,560937113,727.8132676461023,875.2527640944251
458,561037097,738.2493502630329,878.7077244868223
459,561137081,747.3359467903908,874.4870065516923
460,561237065,743.7149043131883,874.4756454968067
461,561337049,746.9729698273954,870.8501987836826
462,561437033,744.1056493715655,869.7874156138736
463,561537017,771.928156991398,864.3668454062444
464,561637001,768.2502612547912,873.2737339688191
465,561736985,744.6906246081656,888.9235538974666
466,561836969,707.7376809070489,889.6936056086663
467,561936953,705.1595879340946,891.5230289625117
468,562036937,714.0116339099214,893.2720777067746
469,562136921,711.0355704442826,903.7210057927306
470,562236905,713.023366404301,896.6829440421836
471,562336889,716.3379129819671,893.6664320268724
472,562436873,693.5075697899944,884.3445031286068
473,562536857,710.0088213611781,883.7548276665731
474,562636841,717.7682580417166,865.0905330015466
475,562736825,746.30986330007,854.6361074599381
476,562836809,741.8442354764944,852.9674698269121
477,562936793,743.1555944580846,853.5990694005227
478,563036777,788.8312798699144,824.4667147950651
479,563136761,784.8776493029512,822.4874972659484
480,563236745,779.5998816936813,827.138439042408
481,563336729,712.1474603368135,850.0642382894687
482,563436713,731.0194927157459,852.4692926487081
483,563536697,738.5528395588208,847.0316180077995
484,563636681,741.8367624935605,835.4398902397274
485,563736665,731.8387422403669,860.483498422084
486,563836649,732.1324648696402,859.4678136313156
487,563936633,689.655945477878,940.6725703655311
488,564036617,710.0038819765604,959.9739394611981
489,564136601,721.4038284140933,961.6571796874665
490,564236585,750.1492907648371,842.8835733092891
491,564336569,758.2957002309814,821.0671539293002
492,564436553,756.4149436331273,833.7225676175672
493,564536537,739.7000497958815,802.1912018178026
494,564636521,745.0795320512228,821.5775569530983
495,564736505,824.6639468932915,783.8153659320665
496,564836489,811.5484246285133,784.2327841141962
497,564936473,805.3309802949174,788.5018629913355
498,565036457,739.943815642596,859.5929588033913
499,565136441,749.134176359316,851.7771614646039
500,565236425,746.3672224010699,853.0196793085893
501,565336409,750.4259841543649,849.3285747871723
502,565436393,754.5396987829345,849.6863617839247
503,565536377,744.7418327766118,867.8663777232216
504,565636361,760.5344806021723,855.522983364396
505,565736345,760.9664756773929,857.4035646650477
506,565836329,774.3565879972369,858.2964477266244
507,565936313,792.4068813594828,848.6412167922912
508,566036297,776.9331626747553,844.7774518207017
509,566136281,764.4080764328814,832.5633627246194
510,566236265,775.7766035647101,829.7097910322267
511,566336249,753.5465359329326,841.7325223573378
512,566436233,756.7266251173636,855.2999680164869
513,566536217,775.218398429412,852.25864514978
514,566636201,780.023789672442,851.6447972941762
515,566736185,755.0312193902746,849.2312072209317
516,566836169,742.7800236047474,844.6537629560391
517,566936153,750.2609883533535,851.7646351614585
518,567036137,750.9545498852464,856.4202389208324
519,567136121,754.4213104045949,852.0896331953421
520,567236105,755.6503494436122,846.9502342423342
521,567336089,749.7568090103839,845.5119224616536
522,567436073,753.8446033294675,853.5544830591896
523,567536057,756.9769470526423,853.4065367277606
524,567636041,758.1564790417456,863.0336920455896
525,567736025,778.5415352612239,861.0871790008835
526,567836009,786.0673194438104,855.9638713495092
527,567935993,776.5822975347393,861.0049818611021
528,568035977,777.3714666276915,854.2203573504336
529,568135961,768.1092576535657,857.2434566233978
530,568235945,772.1712033055027,857.4164484039368
531,568335929,762.5933948985236,857.2717297851149
532,568435913,764.0407871005533,858.8183105574333
533,568535897,761.4688158303488,857.5134027668767
534,568635881,750.9431928263352,866.0634154131988
535,568735865,755.1401041012558,858.0197188212137
536,568835849,758.2621971031094,846.3099778139133
537,568935833,758.8537073870851,841.2680514868847
538,569035817,758.261064523396,831.0722296821028
539,569135801,774.7070377214017,817.2534934421283
540,569235785,782.5327247319864,791.8970679831411
541,569335769,608.9659110889361,958.4408924453109
542,569435753,627.6316877095303,958.9487152762591
543,569535737,638.535243324157,934.8598591353649
544,569635721,637.1886120427122,921.387595717533
545,569735705,653.1162432190409,932.9092809366011
546,569835689,684.8507675744936,895.5436019996381
547,569935673,686.5739728393506,903.1430434017911
548,570035657,679.7435091210518,859.6923998747941
549,570135641,724.1440440081852,852.0836756916589
550,570235625,665.8862663208178,793.1194454943352
551,570335609,662.8035897657791,805.7271082894264
552,570435593,684.3124974413122,846.5675664572117
553,570535577,682.0440735616523,848.9921747742382
554,570635561,663.3237225306078,820.0346741743282
555,570735545,682.4139272835072,827.6540613346216
556,570835529,683.376961782395,812.8768610756995
557,570935513,694.1608707913867,832.3369536804908
558,571035497,764.6993651124828,838.6881933097991
559,571135481,804.9025071608652,883.8803048873685
560,571235465,787.9609384654733,864.3166829564469
561,571335449,788.2123959129477,863.0975361885596
562,571435433,807.7523365023671,869.5285829982463
563,571535417,768.1471252166331,903.9844900571138
564,571635401,777.2583268248969,916.6422200984142
565,571735385,766.8510556136602,902.639158068509
566,571835369,782.6021252082508,927.0249312630878
567,571935353,748.5184419593883,903.1803121256546
568,572035337,620.8017197038149,885.085924884784
569,572135321,595.5285156523602,907.0981103886336
570,572235305,608.8921396654692,925.774500291596
571,572335289,660.103110542576,909.7007448256301
572,572435273,688.1392336092097,895.9062531637442
573,572535257,695.0217765030968,923.6456511775076
574,572635241,700.9562885023641,894.2064636660295
575,572735225,698.4833274794357,873.3434212046382
576,572835209,647.7204611342169,924.684536461033
577,572935193,648.0847708213415,889.8643073044179
578,573035177,662.2897689786571,908.0912334791628
579,573135161,653.9181502429761,919.9092201220326
580,573235145,653.1308551968707,913.6308175493518
581,573335129,679.5397120269806,897.9808415638068
582,573435113,684.344047792606,894.296974006688
583,573535097,668.535529655948,911.8031512199404
584,573635081,677.2057434696108,903.8435493978097
585,573735065,671.9196595313124,928.5432048213631
586,573835049,661.9508798657198,933.9183634880375
587,573935033,669.7760701791019,924.6659205937739
588,574035017,664.127716597034,916.422963592777
589,574135001,668.6341143931614,926.7521645664873
590,574234985,672.6020881586624,911.793468184517
591,574334969,656.0291241182513,933.5929194841511
592,574434953,669.5319461828959,907.0859123305268
593,574534937,664.0888981600343,907.0191077671395
594,574634921,671.487453056592,873.0121247941025
595,574734905,659.021085125211,938.7632747849349
596,574834889,561.322268645036,742.2380108333992
597,574934873,603.0239701865299,763.4788242823361
598,575034857,647.9354621565417,852.7130324819063
599,575134841,722.1397000335488,940.6074673656251
600,575234825,721.4929083204132,901.7196411107086
601,575334809,769.0473158660943,909.1276692866918
602,575434793,755.6373117969225,927.2601695952103
603,575534777,768.8671629118817,904.5788427367189
604,575634761,754.4626193060717,879.0121457523339
605,575734745,764.4502065674125,889.5413369941494
606,575834729,762.7813493595554,872.3214897067244
607,575934713,794.646612566666,863.5083417905392
608,576034697,781.0264752284336,905.0244580516069
609,576134681,572.5062133410221,950.1576611992833
610,576234665,731.7236411810184,867.0414312143428
611,576334649,625.9401365275302,913.3258969063932
612,576434633,627.1024669868698,866.5333752919614
613,576534617,609.980374637417,916.3970212325632
614,576634601,781.7701371355367,910.6806093356626
615,576734585,775.780317348258,851.814532093438
616,576834569,708.7236526775002,796.3004275927702
617,576934553,845.2268520867093,744.2476785349144
618,577034537,1120.8365989733402,702.5226890653813
619,577134521,1188.1841933421124,795.851447039142
620,577234505,1107.9561835651884,776.708962070494
621,577334489,1093.7019152152907,765.0152163755912
622,577434473,1087.8608888671374,751.5821542521187
623,577534457,1018.7461755681226,789.3359993259112
624,577634441,976.6689129951593,833.6664456075237
625,577734425,978.2904679781475,872.717526288235
626,577834409,914.6644542051401,869.0290890748811
627,577934393,807.6368766495134,889.233197915125
628,578034377,770.2579487644012,913.4393650927506
629,578134361,728.6452512363277,939.3743901804737
630,578234345,717.5404843575338,950.3838402731828
631,578334329,691.9350103208758,970.1430255918401
632,578434313,687.8419604275974,980.2090344629921
633,578534297,712.2980142867342,990.2964430944564
634,578634281,658.4881387742865,977.6348984951783
635,578734265,704.2761312945364,806.9079267932816
636,578834249,521.9950149140141,755.9178432867575
637,578934233,154.61871366780474,747.9180371151956
