tracking_timestamp_us,left_yaw_rads_cpf,right_yaw_rads_cpf,pitch_rads_cpf,depth_m,left_yaw_low_rads_cpf,right_yaw_low_rads_cpf,pitch_low_rads_cpf,left_yaw_high_rads_cpf,right_yaw_high_rads_cpf,pitch_high_rads_cpf,tx_left_eye_cpf,ty_left_eye_cpf,tz_left_eye_cpf,tx_right_eye_cpf,ty_right_eye_cpf,tz_right_eye_cpf,session_uid
516244265,-0.12761081755161285,-0.10727861523628236,-0.4146259129047394,3.358201548628897,-0.15610508620738986,-0.15329457819461825,-0.4569686651229858,-0.10065026581287384,-0.05171900987625122,-0.32128772139549255,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
516344249,-0.1059812754392624,-0.0994103103876114,-0.4091922044754028,4.0,-0.13289423286914825,-0.18029667437076569,-0.4614885449409485,-0.0803009420633316,-0.01050013303756714,-0.2891424894332886,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
516444233,-0.09177592396736144,-0.08613353967666626,-0.3874237537384033,4.0,-0.11742575466632844,-0.1099141389131546,-0.4242738485336304,-0.06688886880874634,-0.061729148030281074,-0.3255652189254761,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
516544217,-0.0805058628320694,-0.07460777461528778,-0.3929622173309326,4.0,-0.10700973868370056,-0.09889043867588043,-0.4297713041305542,-0.055139552801847465,-0.048383504152297974,-0.3280932009220123,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
516644201,-0.08869131654500961,-0.06440611183643341,-0.3852866291999817,2.7899052016613517,-0.11602763831615448,-0.08794508874416351,-0.42189109325408936,-0.06330516934394836,-0.04037243127822876,-0.32189255952835083,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
516744185,-0.0738171860575676,-0.07531093060970306,-0.3758804500102997,4.0,-0.10221794247627257,-0.0991179496049881,-0.4137415885925293,-0.047351859509944916,-0.05112466961145401,-0.31176045536994934,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
516844169,-0.08349625766277312,-0.07506616413593292,-0.37281090021133423,4.0,-0.11035750806331636,-0.09856334328651427,-0.40970420837402344,-0.057853978127241135,-0.05125600844621658,-0.3106191158294678,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
516944153,-0.04613818228244782,-0.019104722887277603,-0.3746121823787689,2.5024431385899777,-0.0765378326177597,-0.04583042114973068,-0.4122294187545776,-0.019869022071361545,0.010808050632476808,-0.29991573095321655,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
517044137,0.4318751096725464,0.4639248847961426,-0.3983705639839173,1.8948252492683983,0.4017638564109802,0.44021719694137573,-0.43068504333496094,0.4587863981723786,0.4880895018577576,-0.3658977746963501,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
517144121,0.4473980963230133,0.5047301650047302,-0.41589683294296265,1.048911712932014,0.4185179471969605,0.4809647798538208,-0.4465252757072449,0.4733629822731018,0.5294683575630188,-0.3850514888763428,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
517244105,0.2708982527256012,0.2960219085216522,-0.38026222586631775,2.5785858117599125,0.2449631094932556,0.2719309329986572,-0.41349339485168457,0.2952778935432434,0.3197559714317322,-0.3361928462982178,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
517344089,0.022849872708320614,0.1062740832567215,-0.3136202096939087,0.7916296459328194,-0.10325610637664796,0.03928007930517197,-0.3997241854667664,0.13660883903503418,0.17428097128868106,-0.20720088481903076,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
517444073,0.38208845257759094,0.6532450914382935,-0.2475355267524719,0.2053933500751586,-0.039951398968696594,0.5036455988883972,-0.4268245697021485,0.771306037902832,0.7868102788925171,-0.033810749650001526,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
517544057,0.6505396366119385,0.6991536021232605,-0.240235298871994,1.0299873094898908,0.5506818890571594,0.6569825410842896,-0.2949087619781494,0.7355861663818359,0.7383460998535156,-0.17068442702293396,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
517644041,0.4412021040916443,0.4272826313972473,-0.17331211268901825,4.0,0.4090771675109863,0.40105390548706055,-0.20839521288871765,0.4683175683021546,0.4532081484794617,-0.13759197294712067,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
517744025,0.466264933347702,0.4401603043079376,-0.2177504599094391,2.21210621446413,0.4346945285797119,0.4151701331138611,-0.25183197855949396,0.4932135939598083,0.4648345112800598,-0.18244300782680511,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
517844009,0.40115463733673096,0.3567375838756561,-0.17307192087173462,1.3347932291495164,0.3702653348445892,0.33229005336761475,-0.20800891518592832,0.4275056123733521,0.3815962076187134,-0.13332943618297574,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
517943993,0.3822417259216309,0.3290261924266815,-0.19304418563842773,1.1279948867196985,0.3536635935306549,0.3057931661605835,-0.2269657701253891,0.4073604345321655,0.3528352975845337,-0.15276981890201569,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
518043977,0.32967355847358704,0.25924497842788696,-0.19791781902313232,0.8712795955337769,0.30372413992881775,0.23790450394153595,-0.2310043126344681,0.3531578779220581,0.2813597917556763,-0.15440528094768524,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
518143961,-0.002223581075668335,-0.08353446424007416,-0.19039559364318848,0.7878771577024216,-0.032048773020505905,-0.1113058477640152,-0.22994258999824524,0.02307062596082687,-0.05325169861316681,-0.12641674280166626,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
518243945,-0.11306750774383545,-0.17913396656513214,-0.24023780226707456,0.9703836809221896,-0.13478337228298187,-0.20349054038524628,-0.2753284573554993,-0.09182263165712357,-0.15321479737758634,-0.19069872796535492,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
518343929,-0.11386466026306152,-0.15497219562530518,-0.26775485277175903,1.5736448601643942,-0.13598321378231049,-0.1780223548412323,-0.3020780384540558,-0.09202130883932114,-0.13105176389217374,-0.21771292388439176,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
518443913,-0.12244895100593567,-0.15104354918003082,-0.28107747435569763,2.270017623605141,-0.14614607393741608,-0.174412801861763,-0.31601482629776,-0.09886401146650314,-0.12711872160434726,-0.22836695611476895,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
518543897,-0.0651489794254303,-0.14666788280010226,-0.11730881035327913,0.7733270089659283,-0.09458383172750473,-0.18431921303272247,-0.16147583723068235,-0.03858161345124245,-0.10709908604621887,-0.05143619701266289,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
518643881,-0.05464664474129677,-0.13684871792793274,-0.17798855900764465,0.7745915839089409,-0.08159796893596649,-0.1640927493572235,-0.21678157150745392,-0.03028978779911995,-0.10789184272289276,-0.11948852241039275,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
518743865,-0.05670220032334328,-0.10531409084796907,-0.2293994128704071,1.3259927839888164,-0.09476415067911148,-0.13055182993412018,-0.26757287979125977,-0.027361966669559482,-0.07894711196422577,-0.15807151794433594,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
518843849,0.423734188079834,0.4159116744995117,-0.43170005083084106,4.0,0.39382535219192505,0.3900220990180969,-0.4652215838432312,0.45060372352600103,0.44211310148239136,-0.3978796601295471,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
518943833,0.3570987284183502,0.30524805188179016,-0.4263539612293243,1.2502203714029432,0.326460063457489,0.27911627292633057,-0.4624607563018799,0.3847644925117493,0.3301844596862793,-0.3840437531471253,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
519043817,0.22178062796592712,0.2273949533700943,-0.3327722549438477,4.0,0.19336780905723572,0.1970688104629517,-0.3703758120536804,0.2481865882873535,0.25630104541778564,-0.2812973260879517,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
519143801,0.18318834900856015,0.138261616230011,-0.2270350754261017,1.4195051755254249,0.14961189031600952,0.10638616979122162,-0.2691654562950134,0.2125951647758484,0.17060141265392306,-0.16065733134746552,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
519243785,0.13815926015377045,0.08989500999450684,-0.27136191725730896,1.3452071209526422,0.10293550789356233,0.0610194280743599,-0.31318169832229614,0.16948801279067993,0.11966173350811005,-0.20467764139175415,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
519343769,0.12244972586631775,0.07191190868616104,-0.2822817265987396,1.2910898868377063,0.08031934499740599,0.040495458990335464,-0.32686847448349,0.16100990772247314,0.10399871319532394,-0.2135491669178009,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
519443753,0.11849720776081085,0.056317970156669624,-0.28563666343688965,1.051296815949576,0.07679440081119537,0.025214316323399544,-0.33052581548690796,0.15663981437683105,0.08824481815099716,-0.21464191377162933,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
519543737,0.09443728625774384,0.03674166649580002,-0.28061652183532715,1.133442102408473,0.05505136772990227,0.004601322114467621,-0.3254827857017517,0.13028472661972046,0.06966591626405716,-0.2098369598388672,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
519643721,0.08147791028022766,0.02347270026803017,-0.28337565064430237,1.129230361277664,0.030084598809480667,-0.006814390420913696,-0.3304586708545685,0.12867391109466553,0.05472248792648315,-0.20935049653053284,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
519743705,0.06498497724533081,0.008179955184459686,-0.2749737501144409,1.1512103695746458,0.03590169921517372,-0.02070152759552002,-0.31597089767456055,0.0921432003378868,0.03833737224340439,-0.2124621868133545,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
519843689,0.04886095225811005,-0.005709778517484665,-0.27368655800819397,1.1984970668585304,-0.0057661272585392,-0.03460649400949478,-0.3210866451263428,0.09971173852682114,0.024680178612470627,-0.19956161081790924,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
519943673,0.05049394816160202,-0.006554726511240006,-0.263483464717865,1.1431891666731857,0.01744839921593666,-0.03537629544734955,-0.305452823638916,0.08082757890224458,0.02362159639596939,-0.20040298998355865,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
520043657,0.05218057334423065,-0.0019030235707759855,-0.2609032094478607,1.2049661308378747,0.014781776815652847,-0.029747664928436283,-0.3032224476337433,0.08666915446519853,0.027150392532348633,-0.19714701175689694,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
520143641,0.05916479229927062,-0.0026458613574504852,-0.2607424557209015,1.0541136062906675,0.017762627452611927,-0.03493454307317734,-0.30598849058151245,0.09713628143072127,0.031214386224746708,-0.19002868235111234,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
520243625,0.031725741922855384,-0.0350043885409832,-0.2744855880737305,0.9804530328443396,-0.0022175945341587067,-0.06323236227035522,-0.31693708896636963,0.06270209699869156,-0.005379557609558106,-0.20880143344402313,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
520343609,0.024210885167121887,-0.01924019679427147,-0.25669631361961365,1.4987825510958912,-0.00834854319691658,-0.04931920021772385,-0.2989458441734314,0.053987689316272736,0.012138757854700087,-0.1922483593225479,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
520443593,0.07114061713218689,0.06771532446146011,-0.3463539779186249,4.0,0.03788026049733162,0.042214266955852515,-0.3855204582214355,0.10167289525270462,0.09252014011144638,-0.2848735451698303,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
520543577,0.09942324459552764,0.11527086794376372,-0.359820693731308,4.0,0.06798432767391205,0.09098836034536363,-0.3971053957939148,0.12870058417320251,0.13877379894256592,-0.30351319909095764,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
520643561,0.16485440731048584,0.1894672065973282,-0.402634471654892,2.731901760333794,0.13521412014961245,0.1626480668783188,-0.4394707679748535,0.1928730905056,0.21498844027519226,-0.35300469398498535,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
520743545,0.18389788269996646,0.24922652542591095,-0.4257013499736786,1.0296715655437052,0.15462249517440796,0.22035400569438934,-0.4614689946174622,0.21162089705467224,0.27636194229125977,-0.3795386850833893,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
520843529,0.2779969871044159,0.2837241590023041,-0.2421644926071167,4.0,0.2464384138584137,0.2476595193147659,-0.28318095207214355,0.30665311217308044,0.3184128403663635,-0.19163069128990173,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
520943513,0.30769312381744385,0.2980864346027374,-0.27078163623809814,4.0,0.2792253494262695,0.2696026265621185,-0.3066521883010864,0.3346235156059265,0.3255404233932495,-0.2292591631412506,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
521043497,0.3190988898277283,0.31815871596336365,-0.2843713760375977,4.0,0.28900885581970215,0.2906513810157776,-0.3197991847991943,0.3470603823661804,0.3451443910598755,-0.2439602315425873,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
521143481,0.4194128215312958,0.43471819162368774,-0.2858326733112335,3.878140194919648,0.3874496817588806,0.40661853551864624,-0.32043364644050604,0.447445809841156,0.4618675112724304,-0.2520667612552643,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
521243465,0.5013718605041504,0.5081605911254883,-0.29518890380859375,4.0,0.4651832580566406,0.4816651344299317,-0.3304693400859833,0.531672477722168,0.5347611308097839,-0.2590407431125641,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
521343449,0.5166670083999634,0.5080247521400452,-0.3192078173160553,4.0,0.480903685092926,0.4798604249954224,-0.3554810881614685,0.5465474128723145,0.5363510847091675,-0.2833330035209656,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
521443433,-0.08988888561725616,-0.03337432071566582,-0.166416734457016,1.1278681075932628,-0.4044478535652161,-0.3765164613723755,-0.39815235137939453,0.20674872398376465,0.2734646797180176,0.13105955719947815,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
521543417,-0.3667450249195099,-0.41365012526512146,-0.3120226263999939,1.2960252241862995,-0.5517106056213379,-0.5290848612785339,-0.4400209188461304,-0.18757909536361694,-0.29770326614379883,-0.1794080138206482,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
521643401,-0.5003863573074341,-0.5290711522102356,-0.4580589234828949,2.080144241090726,-0.5617817044258118,-0.5676389932632446,-0.5115954279899597,-0.438873678445816,-0.4867904186248779,-0.4139890670776367,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
521743385,-0.3542800843715668,-0.33530089259147644,-0.5114860534667969,3.5330838507099736,-0.3818224668502808,-0.3635910749435425,-0.5478483438491821,-0.32460421323776245,-0.3069918155670166,-0.4707479178905487,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
521843369,-0.22171859443187714,-0.2046606093645096,-0.4915875494480133,4.0,-0.2490233927965164,-0.23563508689403534,-0.5293469429016113,-0.19402000308036804,-0.16843824088573456,-0.4310125410556793,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
521943353,-0.15652930736541748,0.014613796025514603,-0.39598119258880615,0.3968606732838802,-0.18488863110542295,-0.3163377046585083,-0.5221360325813293,-0.127689391374588,0.3579344153404236,-0.10331246256828308,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
522043337,-0.09779790788888933,-0.05139471963047981,-0.4503787755966186,1.5027879753536901,-0.13079993426799774,-0.2358262687921524,-0.5371599793434143,-0.06566531956195831,0.14775368571281433,-0.25660625100135803,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
522143321,-0.038503680378198624,-0.020749766379594803,-0.5091156959533691,4.0,-0.07805347442626953,-0.116658553481102,-0.57260662317276,-0.0025806725025177,0.09154988080263138,-0.37236380577087397,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
522243305,-0.019328469410538673,-0.023415889590978626,-0.5025494098663329,4.0,-0.06459004431962967,-0.12642842531204224,-0.5705998539924622,0.021194994449615482,0.09398414194583893,-0.3597959280014038,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
522343289,0.046781986951827996,0.09339231252670288,-0.4830581247806549,1.5214405501545485,0.019824717193841938,0.050045982003211975,-0.5245386362075806,0.07237967103719711,0.14515334367752075,-0.39179688692092896,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
522443273,0.07924926280975343,0.10717053711414336,-0.4487051963806152,2.4911733726566205,0.053614381700754166,0.08259745687246323,-0.4845976829528809,0.10360490530729294,0.13110411167144775,-0.3858078420162201,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
522543257,0.07441920042037964,0.10390183329582214,-0.4720632135868073,2.3875889816293174,0.04701467230916023,0.06944701820611954,-0.5108571052551271,0.09962520748376846,0.14546866714954376,-0.389117032289505,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
522643241,0.15810911357402802,0.2098066657781601,-0.4721593558788299,1.3402828369056476,0.13104213774204254,0.18649856746196747,-0.5061455368995667,0.18346983194351196,0.2318676561117172,-0.42291298508644104,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
522743225,0.053015291690826416,0.11138099431991576,-0.4917446374893189,1.2190908876697677,0.025864023715257645,0.05919781327247619,-0.5338332653045654,0.0773107036948204,0.17206236720085144,-0.3964937627315521,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
522843209,-0.021698737516999245,0.059842027723789215,-0.43530893325805664,0.8514306498339913,-0.04893651604652405,-0.10549171268939972,-0.5154649615287781,0.004071872681379318,0.24064233899116516,-0.25204122066497797,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
522943193,0.024050325155258182,0.07570287585258484,-0.4401873052120209,1.3459302368806227,0.0014009550213813784,0.040573053061962135,-0.4798719882965088,0.046415887773036964,0.1111338585615158,-0.3735858201980591,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
523043177,0.0955742746591568,0.11225932836532593,-0.08426699042320251,3.768607813224044,-0.631608784198761,-0.18842239677906036,-0.3934521675109863,0.7918194532394409,0.3788951635360718,0.32279756665229803,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
523143161,0.7828644514083862,0.7727179527282715,0.08562802523374557,4.0,0.6977947950363159,0.6618364453315735,0.001151151955127716,0.8495732545852661,0.875045120716095,0.1785394847393036,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
523243145,0.6265424489974976,0.5813573002815247,0.015534140169620512,1.147515275481232,0.573844313621521,0.5311756134033203,-0.03825746849179268,0.6719702482223511,0.6280333399772644,0.06649830937385559,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
523343129,0.4969117939472198,0.4477275311946869,0.00638435035943985,1.1404474207259676,0.458747386932373,0.4021527171134949,-0.040834929794073105,0.5281227827072144,0.4909148812294006,0.05739654973149299,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
523443113,0.4416219890117645,0.4020764529705048,0.0014384910464286804,1.4532502507339673,0.401914119720459,0.3715174198150635,-0.03952779620885849,0.4741307497024536,0.4315950274467468,0.04587793722748757,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
523543097,0.33802324533462524,0.2959815561771393,-0.13979822397232056,1.4363057251591438,0.3107374310493469,0.2659850716590881,-0.17654800415039062,0.3630837202072144,0.3256088495254517,-0.09419650584459303,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
523643081,0.2334202229976654,0.19048599898815155,-0.21836847066879272,1.4676659418038231,0.2093692421913147,0.1626090109348297,-0.25444260239601135,0.25667843222618103,0.21837235987186432,-0.1691184788942337,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
523743065,0.1855563372373581,0.15801268815994265,-0.2790873050689697,2.341571268569389,0.16108250617980954,0.13167104125022888,-0.315346896648407,0.20881345868110654,0.1842999905347824,-0.223902091383934,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
523843049,0.1866808980703354,0.16741566359996796,-0.3235446512699127,3.3897481290256812,0.16235661506652832,0.14038479328155518,-0.3601793646812439,0.20969989895820615,0.19394953548908234,-0.2680559456348419,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
523943033,0.1602877676486969,0.14307688176631927,-0.3171020746231079,3.8039927105082887,0.13457219302654266,0.11914530396461487,-0.3524898886680603,0.18440741300582889,0.16679085791110992,-0.26384085416793823,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
524043017,0.13290561735630035,0.11946308612823485,-0.32788267731666565,4.0,0.10541608929634094,0.09559277445077896,-0.36415761709213257,0.15814676880836487,0.14306508004665375,-0.2706262171268463,0.0315,0.0,0.0,-0.0315,0.0,0.0,9baef7f9-3d9a-45a1-9fda-3816212a182d
